stop_id,object_id,route,address,longitude,latitude,zip_code
10339,8911,"35,54B",Cicero & 28th Street,-87.74411352,41.84239766,60804
1364,8912,11,Lincoln & Washtenaw,-87.69682508,41.983999700000005,60659
2262,8913,3,King Drive & 93rd Street,-87.61428405,41.72542798,60619
1095,8914,151,Lake Shore & Cedar,-87.62451300000001,41.902225,60611
1616,8915,39,4016 S Michigan,-87.623215,41.821493,60653
4669,8916,55N,Narragansett & 57th Street,-87.78173699999999,41.788754,60638
11121,9860,"82,92",Kimball & Balmoral,-87.71370999999999,41.979442,60625
4853,9861,"136,146,148",Marine Drive & Margate,-87.650819,41.972546,60640
3009,9862,52,California & Dickens,-87.69734055,41.91970425,60647
14320,9863,205,Chicago Avenue & Hamilton,-87.68056682,42.0394472,60202
3715,9864,"8A,108",Halsted & 112th Street,-87.64245354,41.69060778,60628
8998,9865,53,Pulaski & Cornelia,-87.72744415,41.94488239,60641
12852,9866,53A,Pulaski & 56th Street,-87.723174,41.791474,60629
1755,9867,"96,155",Morse & Lakewood,-87.66379711,42.00787643,60626
15051,9868,75,75th Street & Indiana,-87.62002105,41.75826228,60619
9438,9869,87,87th Street & Essex,-87.563817,41.737168,60617
9159,9870,"51,94",51st Street & Washtenaw,-87.691586,41.800969,60632
887,9871,72,North Ave & Albany,-87.70475033,41.91003426,60651
5206,9872,"N5,6,15,67",67th Street & East End,-87.58397448,41.77330384,60649
10796,9873,71,71st Street & Woodlawn,-87.59604200000001,41.765852,60619
11313,9874,78,Montrose & Marmora,-87.774692,41.960321,60634
5608,9875,80,Irving Park & Sayre,-87.80127,41.952677,60634
513,9876,66,Chicago & Waller,-87.768005,41.894753,60651
9368,9877,87,87th Street & Kildare,-87.72878327,41.73457137,60456
6941,9878,21,Cermak & Racine,-87.65645556,41.85239841,60608
6755,9879,18,18th Street & Western,-87.68537578,41.85726658,60608
6757,9880,18,18th Street & Leavitt,-87.680987,41.857501,60608
7680,9881,"31,35",Sox-35th Red Line Station,-87.63068122,41.83084618,60609
7662,9882,35,35th Street & Wolcott,-87.672973,41.830368,60609
12389,9883,112,111th Street & St. Louis,-87.70826,41.691390999999996,60655
10953,9884,75,75th Street & Euclid,-87.57749171,41.7587785,60649
2795,9885,79,79th Street & Stony Island,-87.58489627,41.75142764,60617
12608,9886,152,Addison & Meade,-87.77883028,41.94585259,60634
1238,9887,74,Fullerton & Oakley,-87.68511905,41.92497379,60647
11094,9888,76,Diversey & Major,-87.76859830000001,41.93137095,60639
7579,9889,34,948 E 133rd Place,-87.59976704,41.65380851,60827
3787,9890,81,Lawrence & Hermitage,-87.67246524,41.96892754,60640
9471,9891,87,87th Street & Blackstone,-87.58762800000001,41.736943,60619
12370,9892,112,111th Street & Washtenaw,-87.68844667,41.69177629,60655
11278,9893,82,Kimball & Cullom,-87.712998,41.959224,60618
2322,9894,29,State & 42nd Street,-87.62618995,41.81817171,60609
7595,9895,34,Michigan & 123rd Street,-87.620221,41.670697,60628
5230,9896,15,Jeffery & 88th Street,-87.57578352,41.73515852,60617
16023,9897,132,North Branch & Halsted,-87.64804456,41.89900344,60642
1679,9898,49B,Western & Arthur,-87.689853,41.999452000000005,60645
4041,9899,73,Armitage & Springfield,-87.72432923,41.91713841,60647
3614,9900,97,2424 W Oakton,-87.707957,42.026361,60202
3306,9901,63W,63rd Street & Mayfield,-87.76916098,41.77786335,60638
3764,9902,81,Lawrence & Paulina,-87.67113116,41.96877916,60640
5986,9903,"8A,108",Halsted & 123rd Street,-87.64180076,41.67060383,60628
17430,9904,80,Irving Park & Laramie,-87.75688078,41.95321529,60641
17457,9905,77,Belmont & Austin,-87.77598265,41.93838531,60634
17475,9906,81,Lawrence & Elston,-87.73950514,41.96804378,60630
17484,9907,54A,Cicero & Lawrence,-87.7475478,41.96822887,60630
17423,9908,"171,172",Dorchester & 60th Street,-87.59139844,41.78623515,60637
2996,9909,52,California & Belmont,-87.69791818,41.93952359,60618
7941,9910,77,Belmont & California,-87.69766641,41.93949232,60618
17492,9911,"8A,108",Halsted & 99th Street,-87.64318179,41.71375847,60628
17453,9912,"52,52A",Kedzie & 61st Street,-87.70331179,41.78247225,60629
17141,9913,47,47th Street & St. Lawrence,-87.61165371,41.80951937,60653
17396,9914,12,Roosevelt & Halsted,-87.64745425,41.86725068,60607
17277,9915,157,Taylor & Halsted,-87.64761504,41.86968221,60607
6375,9916,60,Blue Island & 16th Street,-87.65984561,41.85953627,60608
17129,9917,72,North Ave & Humboldt,-87.70244609999999,41.91027925,60647
14874,9918,12,Sacramento & Polk,-87.70101609999999,41.87109484,60612
17690,9919,35,31st Street & Kildare,-87.73149931,41.83687111,60623
17691,9920,35,31st Street & Kostner,-87.73432747,41.83684809,60623
17692,9921,35,Cicero & 31st Street,-87.74322823,41.83659595,60804
17693,9922,35,31st Street & Kostner,-87.73433226,41.83670121,60623
1349,10791,"8,11,74",Halsted & Belden,-87.648777,41.923701,60614
15876,10792,8,Halsted & 65th Street,-87.64479095,41.77583101,60621
3827,10793,57,Laramie & Wabansia,-87.755778,41.911418,60639
15731,10794,"90,307,318",Harlem & Thomas,-87.80565541,41.89988946,60305
7389,10795,30,South Chicago & Ridgeland,-87.58145857,41.74868036,60617
8847,10796,50,Damen & Wabansia,-87.677576,41.912382,60647
1707,10797,49B,Western & Glenlake,-87.68983931,41.99235227,60659
7266,10798,"26,30",Ewing & 98th Street,-87.53540799999999,41.717869,60617
8973,10799,53,Pulaski & Thorndale,-87.72861800000001,41.988473,60646
7401,10800,30,South Chicago & Ingleside,-87.60212043,41.763535,60619
5442,10801,56,Milwaukee & Belle Plaine,-87.74992352,41.95524992,60641
5529,10802,56,Milwaukee & Chicago,-87.65557948,41.89647332,60642
3845,10803,57,Laramie & Monroe,-87.75505256,41.87946625,60644
5567,10804,56,Milwaukee & Lawndale,-87.7199088,41.93675373,60618
11183,10805,82,Homan & Arthington,-87.71073299999999,41.869813,60624
14897,10806,76,Diversey & Cambridge,-87.64260718,41.93289539,60614
799,10807,65,Grand & Sacramento,-87.70172020000001,41.89645974,60622
226,10808,7,Harrison & Albany,-87.70329197,41.87382263,60612
14642,10809,71,73rd Street & Exchange,-87.56385018,41.7627174,60649
14385,10810,206,Lake & Florence,-87.69502998,42.04431257,60201
139,10811,126,Jackson & Kilpatrick,-87.74280741,41.87692666,60644
10076,10812,"N5,67",67th Street & University,-87.59837809999999,41.77327289,60637
14383,10813,206,Lake & Ashland,-87.69351876,42.04429085,60201
9738,10814,81W,Gunnison & Montclare,-87.80474535,41.96830315,60706
998,10815,72,North Ave & New England,-87.79710938,41.90911634,60707
11048,10816,76,Diversey & Lakewood,-87.66095422,41.93259631,60614
11503,10817,84,4300 W Peterson,-87.73520400000001,41.990128999999996,60646
3269,10818,63,63rd Street & Hamlin,-87.71769208,41.77878128,60629
5187,10819,44,Racine & 73rd Street,-87.65410106,41.76148551,60636
8122,10820,"47,54B",Cicero & 49th Street,-87.74321375,41.80426596,60638
1400,10821,37,Lincoln & Belden/Orchard,-87.64660256,41.92380705,60614
2573,10822,4,7000 S Cottage Grove,-87.60575222,41.76753842,60637
12633,10823,152,Addison & Pittsburgh,-87.8326718,41.94496676,60634
468,10824,20,Madison & United Center (1900 W),-87.67423738,41.88141872,60612
11505,10825,84,Peterson & Kilbourn,-87.74067018,41.9900784,60646
10840,10826,71,71st Street & Cottage Grove/S. Chicago,-87.60633362,41.76592888,60637
4809,10827,92,Foster & Oakley,-87.68663733,41.97597579,60625
3289,10828,63W,63rd Street & Long,-87.75687921,41.77821779999999,60638
2842,10829,"111A,115",115th Street & King Drive,-87.61296824,41.68550811,60628
7142,10830,47,47th Street & Greenwood,-87.5991028,41.80969234,60653
4201,10831,94,California & Polk,-87.69594599999999,41.870971999999995,60612
4198,10832,94,California & Fillmore,-87.69587,41.86797162,60612
4238,10833,94,California & Polk,-87.69609200000001,41.871137,60612
4240,10834,94,California & Taylor,-87.696044,41.869309,60612
16098,10835,94,California & Taylor,-87.6959016,41.86940363,60612
16100,10836,94,California & Fillmore,-87.69602132,41.86813237,60612
337,10837,12,Roosevelt & Throop,-87.65903469,41.86706609,60608
11412,10838,78,Montrose & Major,-87.76956709,41.96050907,60634
9347,10839,77,Belmont & New England,-87.79804255,41.93818712,60634
10846,10840,71,71st Street & Calumet,-87.616658,41.765735,60637
9737,10841,81W,Gunnison & Sayre/Nordica,-87.80231848,41.96831632,60706
2924,10842,111,111th Street & Loomis,-87.65684867,41.69223379,60643
986,10843,72,North Ave & Mayfield,-87.77317075,41.90939658,60639
7773,10844,39,Pershing & Wolcott,-87.67242339,41.82323767,60609
4678,10845,63W,63rd Street & Normandy,-87.78848487,41.77762193,60638
11120,10846,"82,92",Kimball & Catalpa,-87.71375400000001,41.981277,60625
14369,10847,"93,206",Dodge & Lee,-87.69927714,42.03570362,60202
11432,10848,84,Caldwell & Leader,-87.75426967,41.99140468,60646
5082,10849,44,Racine & 48th Street,-87.655103,41.806884000000004,60609
4158,10850,94,California & 54th Street,-87.69374758,41.795444399999994,60632
2335,10851,29,State & 30th Street,-87.62654188,41.83945498,60616
9296,10852,77,St. Joseph Hospital,-87.63654679,41.93399293,60657
15401,10853,60,Racine & Lexington,-87.65692549,41.87234281,60607
11128,7908,82,Kimball & Leland,-87.71338399999999,41.966701,60625
5477,7909,56,Milwaukee & Western,-87.68758991,41.91685666,60647
8795,7910,48,Damen & 77th Street,-87.67330799999999,41.753916,60620
8304,7911,49,Western & 76th Street,-87.6830757,41.75554513,60620
10043,7912,52A,Kedzie & 100th Street,-87.70171707,41.71168272,60805
10034,7913,52A,Kedzie & 91st Street,-87.70210300000001,41.728097,60805
7072,7914,"N5,26,71",Commercial & 88th Street,-87.55146818,41.73564957,60617
6054,7915,9,Ashland & Cullerton,-87.66618899,41.85514829,60608
12492,7916,152,Addison & Marmora,-87.77418,41.945738,60634
7724,7917,39,Pershing & Princeton,-87.63388322,41.82354385,60609
3436,7918,63,63rd Street & Prairie,-87.618939,41.780107,60637
2784,7919,79,79th Street & Langley,-87.607835,41.751203000000004,60619
2936,7920,115,115th Street & Laflin,-87.65925073,41.68479409,60643
11325,7921,78,Montrose & Knox,-87.74518,41.960674,60641
6973,7922,"21,322",Cermak & Home,-87.79865089,41.85038741,60402
14687,7923,"201,206",Central Street & Lincolnwood,-87.71557,42.06439,60201
11757,7924,86,Narragansett & Cornelia,-87.78620699999999,41.943738,60634
7660,7925,62H,Harlem & Archer,-87.80134344,41.79171216,60638
10414,7926,54A,Cicero & Ainslie,-87.74774427,41.96982978,60630
15564,7927,86,Wright College (West Entrance),-87.79055133,41.95926007,60634
2976,7928,"4,115",9600 S Cottage Grove,-87.60351594,41.720194,60628
15709,7929,"90,307,318",Harlem & Lemoyne,-87.80547641,41.90694096,60302
3751,7930,81,2900 W Lawrence,-87.70106844,41.96844411,60625
2955,7931,115,115th Street & Forest,-87.61569771,41.68534483,60628
1629,7932,15,51st Green Line Station,-87.61856199,41.80194211,60615
12975,7933,59,59th Street & Hoyne,-87.67664609999999,41.7865415,60636
6972,7934,"21,322",Cermak & Wisconsin,-87.80114534,41.85027863,60402
2461,7935,"4,N5,95,115",95th Street & Langley,-87.60697502,41.72190775,60628
8135,7936,47,47th Street & Keeler,-87.72858387,41.80775016,60632
9434,7937,87,87th Street & Clyde,-87.57345699999999,41.737033000000004,60617
2106,7938,3,King Drive & 94th Street,-87.61402729,41.72376249,60619
2109,7939,3,King Drive & 91st Street,-87.61424202,41.72925462,60619
11240,7940,82,Homan & Fulton,-87.71106961,41.886263899999996,60624
7356,7941,"26,30",Ewing & 104th Street,-87.53517456,41.70631057,60617
12130,7942,103,103rd Street & Albany,-87.69910718,41.70610348,60655
12137,7943,103,103rd Street & Campbell,-87.68422587,41.70630382,60655
2813,7944,79,79th Street & Coles,-87.55015867,41.75189573,60649
3508,7945,"N9,95,108,112",95th Street & Normal,-87.636098,41.721458,60628
1642,7946,"2,15",E Hyde Park & Woodlawn,-87.59644885,41.80231351,60615
11029,7947,76,Diversey & Mildred,-87.65128592,41.9326468,60614
270,7948,12,Roosevelt & Kildare,-87.73259722,41.86599795,60623
8161,7949,47,47th Street & Wolcott,-87.67232238,41.80845588,60609
12048,7950,96,Lunt & Oakley,-87.68810641,42.00860212,60645
9582,7951,91,Austin & Belden,-87.775726,41.922081,60639
10401,7952,54B,3500 S Cicero,-87.74344957,41.82913321,60804
4718,7953,126,Jackson & Hoyne,-87.67882217,41.87754398,60612
152,7954,126,Jackson & Mayfield,-87.7713027,41.87723809,60644
7588,7955,"34,108",130th Street & Daniel Drive,-87.61491888,41.659207200000004,60628
3333,7956,165,65th Street & Mayfield,-87.76881978,41.77433671,60638
12382,7957,112,111th Street & Hamlin,-87.71534445,41.69139881,60655
3537,7958,97,Oakton & Hamlin,-87.72318721,42.02638295,60076
2656,7959,79,79th Street & Aberdeen,-87.65119746,41.75058856,60620
10087,7960,67,69th Street & Perry,-87.62804988,41.76919898,60621
11419,7961,78,Montrose & Mulligan,-87.78564263,41.96032388,60634
3254,7962,63,63rd Street & Oakley,-87.68098659,41.77923395,60636
6357,7963,60,Randolph & Field Blvd,-87.617087,41.884601,60601
5755,7964,80,Irving Park & Cumberland,-87.83649312,41.95213659,60634
933,7965,"N9,72",North Ave & Fremont,-87.65101375,41.91094308,60642
6809,7966,18,18th Street & Carpenter,-87.65293778,41.85804849,60608
1281,7967,74,Fullerton & Mobile,-87.78304409,41.92381775,60639
9330,7968,77,Belmont & Lockwood,-87.7590555,41.93873607,60641
1131,7969,151,Lake Shore & Elm,-87.624696,41.903302000000004,60611
2337,7970,29,State & 28th Street,-87.626632,41.843175,60616
9841,8917,88,Talcott & Oconto,-87.80827058,41.986594000000004,60631
11511,8918,84,Caldwell & Leroy,-87.7582193,41.99341007,60646
4257,8919,94,Cook County Criminal Court,-87.69525057,41.84352213,60608
8208,8920,49,Western & Belden,-87.68772816,41.92339108,60647
3007,8921,52,California & Palmer,-87.69740341,41.92179621,60647
4284,8922,94,California & 58th Street,-87.69379258,41.78825634,60629
11689,8923,86,Narragansett & Berenice,-87.786503,41.950264000000004,60634
4286,8924,94,California & 60th Street,-87.69359869,41.78468366,60629
14106,8925,85,Jefferson Park Transit Center,-87.76231119,41.97031707,60630
12873,8926,53A,Pulaski & 86th Street,-87.72167209999999,41.73677464,60652
3093,8927,"52,52A",Kedzie & 58th Street,-87.7034698,41.78818698,60629
1826,8928,22,Clark & Roscoe,-87.65371966,41.94360941,60657
5989,8929,"8A,108",Halsted & 126th Street,-87.641573,41.665015000000004,60628
9369,8930,87,87th Street & Keeler,-87.72686298,41.73460249,60456
7715,8931,39,Pershing & Loomis,-87.66068267,41.82312023,60609
756,8932,"2,29,65,66,124",Illinois & Lake Shore,-87.61314762,41.89102512,60611
14355,8933,206,Oakton & Darrow,-87.69796247,42.02652855,60202
10984,8934,76,Diversey & Lockwood,-87.758963,41.931314,60639
5205,8935,"N5,6,15,67",67th Street & Cornell,-87.58517409,41.77328952,60649
12052,8936,96,Lunt & Damen,-87.68016754,42.00882981,60626
851,8937,72,North Ave & Elmwood,-87.78747675,41.90900079,60302
852,8938,72,North Ave & Narragansett,-87.78510758,41.90906273,60302
3753,8939,81,Lawrence & Washtenaw,-87.69632581,41.96845261,60625
2797,8940,79,79th Street & Cregier,-87.58089,41.751492,60649
4077,8941,73,Armitage & Fremont,-87.65107509,41.9180558,60614
6041,8942,"9,X9",Ashland & Jackson,-87.66683725,41.87736081,60612
11554,8943,85,Central & North Ave,-87.76579882,41.90951594,60639
6328,8944,60,Blue Island & Wolcott,-87.67349072,41.84931176,60608
8712,8945,48,Damen & 78th Street,-87.673106,41.751897,60620
2156,8946,3,King Drive & 46th Street,-87.61654358,41.81138116,60653
8741,8947,48,Damen & 49th Street,-87.67449,41.805096999999996,60609
12114,8948,100,Yates & 97th Street,-87.56460266,41.71887348,60617
12921,8949,53A,Pulaski & 66th Street,-87.72239893,41.77308628,60629
4080,8950,73,Armitage & Larrabee,-87.64371234,41.91820324,60614
8857,8951,50,Damen & Iowa,-87.677153,41.897828000000004,60622
4670,8952,55N,Narragansett & 58th Street,-87.78166999999999,41.786916999999995,60638
9810,8953,88,Higgins & Neenah,-87.79014433,41.97709507,60656
5149,8954,"8,44",Halsted & Exchange,-87.6458834,41.81840841,60609
12860,8955,53A,Pulaski & 66th Street,-87.72268000000001,41.773269,60629
5823,8956,8,Halsted & 36th Street,-87.64615178,41.82874993,60609
5848,8957,8,6400 S Halsted,-87.64486509,41.77802839,60621
12691,8958,201,Ridge & Davis,-87.68884083,42.04702247,60201
9272,8959,77,Belmont & Lawndale,-87.71984299,41.93911953,60618
9176,8960,51,51st Street & Aberdeen,-87.65272089,41.80144399,60609
12522,8961,152,Addison & Francisco,-87.70054336,41.94659314,60618
199,8962,"7,60",1100 W Harrison,-87.654349,41.874231,60607
12664,8963,93,Emerson & Maple,-87.68476067,42.05202611,60201
12441,8964,119,119th Street & Page,-87.66524231,41.67739872,60827
1566,8965,"1,4",Michigan & 28th Street,-87.623248,41.84363,60616
8930,8966,50,Damen & Wabansia,-87.677431,41.912216,60647
2874,8967,111,111th Street & Loomis,-87.65708287,41.69212004,60643
15336,8968,65,Grand & Meade,-87.77780916,41.92090404,60639
4646,8969,"62H,63W",63rd Street & 76th Avenue,-87.8107509,41.77697496,60501
11009,8970,76,Diversey & Francisco,-87.700192,41.932019,60647
9445,8971,87,87th Street & Baltimore,-87.54891500000001,41.737358,60617
847,8972,72,North Ave & Kenilworth,-87.798103,41.9089,60302
12444,8973,119,119th Street & Laflin,-87.65907441,41.67751829,60643
1321,8974,74,Fullerton & St. Louis,-87.71465391,41.92449502,60647
10280,8975,54,Cicero & 13th Street,-87.74457332,41.8639707,60804
7358,8976,"26,30",Ewing & 102nd Street,-87.53514118,41.70998333,60617
4571,8977,55A,Austin & 62nd Street,-87.771489,41.779601,60638
2108,8978,3,King Drive & Burnside,-87.61418333,41.72696975,60619
4575,8979,55A,Austin & 59th Street,-87.771702,41.785109999999996,60638
17694,9923,35,31st Street & Central Park,-87.71441106,41.83698523,60623
17695,9924,35,31st Street & St. Louis,-87.71228753,41.83702658,60623
11441,9925,84,3800 W Peterson,-87.724746,41.990102,60646
15,9926,126,Jackson & Kilpatrick,-87.74254901,41.87682975,60644
16051,9927,126,Jackson & Throop,-87.65958703,41.877685,60607
6692,9928,157,Taylor & Marshfield,-87.66776922,41.86918217,60612
2733,9929,79,79th Street & St. Louis,-87.70980644,41.7495778,60652
158,9930,7,Harrison & Leamington,-87.75318511,41.87289309,60644
12154,9931,103,103rd Street & Racine,-87.65217929,41.706770500000005,60643
174,9932,7,Harrison & Independence,-87.719565,41.873457,60624
5244,9933,15,100th Street & Luella,-87.56809277,41.71343012,60617
3400,9934,63,63rd Street & Washtenaw,-87.691023,41.779087,60629
848,9935,72,North Ave & Oak Park,-87.79517032,41.90897029,60302
15290,9936,151,Sheridan & Broadway,-87.64980437,41.95268972,60613
8060,9937,43,43rd Street & Cottage Grove,-87.6068406,41.81674306,60653
7464,9938,35,35th Street & Oakley,-87.682738,41.830254,60609
1634,9939,15,51st Street & Champlain,-87.61000786,41.80214357,60615
9285,9940,77,Belmont & Lakewood,-87.66125041,41.93966029,60657
7863,9941,77,Belmont & Francisco,-87.70038725,41.93934553,60618
14235,9942,201,Old Orchard Rd & Skokie Blvd,-87.74682804,42.06234558,60077
4063,9943,73,Armitage & Hoyne,-87.68018853,41.9176308,60647
677,9944,65,Grand & Mobile,-87.78305999999999,41.921863,60639
7044,9945,"6,26,67",67th Street & Paxton,-87.57169177,41.77343287,60649
3409,9946,63,63rd Street & Wolcott,-87.67158,41.779270000000004,60636
6691,9947,"7,157",Polk Pink Line Station,-87.66970606,41.87152211,60612
14678,9948,206,Dempster & Ridge,-87.68842898,42.04119787,60202
7866,9949,"52,77",Belmont & Washtenaw,-87.69542242,41.93938594,60618
15507,9950,"62,62H",Archer & New England,-87.79376142,41.79202452,60638
2803,9951,79,79th Street & Crandon,-87.56880699999999,41.751647,60617
7258,9952,"26,30,95",91st Street & Buffalo,-87.54445273,41.73009016,60617
726,9953,65,Grand & Wolcott,-87.67457572,41.89080579,60622
17059,9954,12,Roosevelt & Central,-87.76399892,41.86553691,60804
15710,9955,"90,307",Harlem & Bloomingdale,-87.80580321,41.91241181,60707
9641,9956,91,Austin & Le Moyne,-87.77547254,41.90755661,60651
10322,9957,54,Cicero & George,-87.746585,41.933268,60641
4576,9958,55A,Austin & 58th Street,-87.771773,41.786941999999996,60638
7029,9959,"6,26",S. Shore Drive & 73rd Street,-87.56068775,41.7642149,60649
7703,9960,62H,Harlem & 62nd Street,-87.800827,41.779022,60638
3186,9961,52,1750 N California,-87.69695695,41.91299413,60647
1933,9962,22,Clark & Cullom,-87.66514583,41.95972803,60613
14317,9963,205,Chicago Avenue & Greenleaf,-87.67981359,42.03740948,60202
11602,9964,85,Central & Palmer,-87.76572958,41.920145500000004,60639
3556,9965,97,Niles Center & Wright Terrace,-87.74986513,42.03621039,60077
12005,9966,"N5,95",Exchange & Anthony,-87.55388961,41.72652385,60617
4418,9967,62,Archer & Homan,-87.70872606,41.81122875,60632
10341,9968,"35,54B",Cicero & 30th Street,-87.74395555,41.838635499999995,60804
12440,9969,119,119th Street & Vincennes,-87.67214378,41.677271399999995,60406
7221,9970,"N5,30,67",69th Street & Anthony,-87.61358018,41.76935439,60637
6752,9971,18,16th Street & Washtenaw,-87.69328581,41.85921761,60608
7668,9972,35,1349 W 35th Street,-87.66066465,41.83050711,60609
10997,9973,76,Diversey & Karlov,-87.72948626,41.93166792,60639
11017,9974,76,2049 W Diversey,-87.67974973,41.93217569,60647
393,9975,20,Madison & Pine,-87.7632177,41.88018349,60644
1323,9976,74,Fullerton & Spaulding,-87.710876,41.924622,60647
4057,9977,73,Armitage & Rockwell,-87.69241957,41.91747011,60647
10009,9978,52A,Kedzie & 64th Street,-87.70301053,41.77708835,60629
5267,9979,100,Torrence & 102nd Street,-87.55962,41.709983,60617
8731,9980,48,Damen & 58th Street,-87.67399161,41.78840464,60636
14341,9981,206,Asbury & Brummel,-87.69004039,42.02143118,60202
7689,9982,35,Rhodes & 33rd Place,-87.61332713,41.83353672,60616
10442,9983,54A,Skokie Blvd & Lee,-87.74712177,42.03523707,60076
2134,9984,3,King Drive & Marquette Rd,-87.61536335,41.77313773,60637
1677,9985,49B,Western & Rosemont,-87.68973000000001,41.995818,60659
8832,10854,50,Damen & Cornelia,-87.678572,41.945114000000004,60618
10267,10855,"54,54B",Cicero & 23rd Place,-87.74418314,41.84811726,60804
8121,10856,"47,54B",Cicero & 48th Street,-87.74326405,41.80588512,60638
1082,10857,"151,156",Stockton & Webster,-87.63580597,41.922116100000004,60614
14257,10858,"201,206",Ridge & Seward,-87.68582287,42.02903901,60202
4419,10859,62,Archer & Spaulding,-87.7068993,41.81233177,60632
3847,10860,57,Laramie & Quincy,-87.755026,41.87764,60644
4561,10861,55A,5920 S Austin,-87.77180996,41.78418538,60638
2428,10862,29,6200 S State,-87.62545084,41.7823673,60621
10057,10863,52A,Kedzie & 114th Street,-87.70071972,41.68667636,60655
7038,10864,"6,26,67",67th Street & Crandon,-87.56995985,41.77357673,60649
3811,10865,81,Lawrence & Karlov,-87.73034544,41.96829751,60630
3478,10866,95,95th Street & Oakley,-87.67945805,41.72108919,60643
13063,10867,59,59th Street & Throop,-87.65700403,41.78691999,60636
7780,10868,39,38th Street & Homan,-87.70954393,41.82438234,60632
5673,10869,80,Sheridan & Broadway,-87.64948892,41.95280629,60613
1275,10870,74,Fullerton & Major,-87.76821608,41.92406908,60639
13094,10871,59,59th Street & Kilbourn,-87.73502956,41.78586641,60629
246,10872,"7,57",Harrison & Lavergne,-87.74898757,41.87307396,60644
12617,10873,152,Addison & New England,-87.79829233,41.94548491,60634
12421,10874,119,119th Street & Normal,-87.63456348,41.677951799999995,60628
10373,10875,54B,73rd Street & Leamington,-87.749689,41.760098,60638
10614,10876,55,55th Street & Washtenaw,-87.6915,41.793799,60632
11102,10877,76,Diversey & Natchez,-87.78805053,41.93102055,60707
11066,10878,76,Diversey & Albany,-87.70479203,41.93208104,60647
4535,10879,"62,62H",Archer & Natchez,-87.78414461,41.79238301,60638
10890,10880,75,75th Street & Eggleston,-87.63557959,41.758118599999996,60621
9487,10881,87,87th Street & Michigan,-87.620738,41.736473,60619
8996,10882,53,Pulaski & Waveland,-87.72755055,41.94829976,60641
12885,10883,53A,Pulaski & 104th Street,-87.720926,41.704122999999996,60453
15807,10884,205,Chicago & Juneway/Mulford,-87.67731967,42.0230205,60202
9356,10885,77,Belmont & Ozanam (78th Avenue),-87.82130168,41.93793456,60634
3320,10886,"54B,165",Cicero & 64th Street,-87.74237673,41.77674258,60638
6686,10887,157,2102 W Ogden,-87.678899,41.870543,60612
8853,10888,50,Damen & Potomac,-87.67737199999999,41.905083000000005,60622
11170,10889,82,Homan & Fulton,-87.71123399999999,41.886429,60624
11134,10890,82,Kimball & Belle Plaine,-87.713031,41.955774,60618
12886,10891,53A,Pulaski & 105th Street,-87.720843,41.702304,60453
4258,10892,94,2800 S California,-87.69519866,41.84101372,60608
11697,10893,86,Narragansett & Barry,-87.785937,41.936564000000004,60634
3696,10894,8A,Halsted & 93rd Street,-87.64344256,41.72504112,60620
5240,10895,"J14,15",Van Vlissingen & 99th Street,-87.57410909999999,41.71522029,60617
5226,10896,15,Jeffery & Anthony,-87.575902,41.74225694,60617
1472,10897,11,Lincoln & Waveland,-87.67486403,41.94872288,60613
10342,10898,54B,Cicero & 31st Street,-87.74384842,41.83704877,60804
4451,10899,"44,62",Archer & Wallace,-87.64199636,41.84894549,60616
4963,10900,156,321 N LaSalle,-87.63255017,41.88850195,60654
4467,10901,"44,62",Archer & Wallace,-87.64235064,41.84897571,60616
1705,10902,49B,Western & Rosemont,-87.68995464,41.9959867,60659
7185,10903,28,Stony Island & 70th Street,-87.5864833,41.76799157,60649
11517,10904,"85,85A",Central & Catalpa,-87.768451,41.981198,60630
1382,10905,11,Lincoln & Belle Plaine,-87.68017769,41.95602283,60618
15720,10906,"90,307",Harlem & Palmer,-87.80638344,41.919926700000005,60707
5560,10907,56,Milwaukee & Sawyer,-87.70948485,41.93041045,60647
11693,10908,86,Narragansett & Cornelia,-87.78635200000001,41.943903000000006,60634
2825,10909,"4,115",Cottage Grove & 99th Street,-87.60497531,41.71465338,60628
4673,10910,55N,Narragansett & 61st Street,-87.781469,41.781414,60638
5454,10911,56,Milwaukee & Karlov,-87.72988796,41.94266862,60641
6049,10912,9,Ashland & 15th Street,-87.66638201,41.86153753,60608
9942,10913,68,Northwest Hwy & Napoleon,-87.78947762,41.98686746,60631
11136,10914,82,Kimball & Byron,-87.712921,41.95212,60618
9140,10915,53,Pulaski & Leland,-87.727901,41.966325,60630
8956,10916,50,Damen & Sunnyside,-87.678953,41.963184999999996,60625
10249,7971,54,Cicero & Van Buren,-87.745145,41.875040999999996,60644
9873,7972,88,Higgins & Melvina,-87.78316111,41.97470076,60630
6417,7973,112,Vincennes & 98th Street,-87.65261825,41.71573502,60643
1690,7974,49B,Western & Birchwood,-87.69009938,42.01734771,60645
8611,7975,72,North Avenue Beach,-87.625674,41.914021999999996,60610
1770,7976,155,Devon & Oakley,-87.68735627,41.99786769,60659
12641,7977,"201,206",Central Street & Green Bay Rd,-87.69928442,42.0644691,60201
776,7978,65,Grand & Peoria,-87.64985452,41.89123692,60642
9732,7979,81W,Gunnison & Neenah,-87.79025431,41.96844151,60706
12202,7980,103,103rd Street & Albany,-87.69830817,41.70630643,60655
2923,7981,111,111th Street & Throop,-87.65444652,41.69229365,60643
4537,7982,"62,62H",Archer & Normandy,-87.78899269,41.79228395,60638
