"Station_id","Station_name","Date","Daytype","Rides"
40850,"Library",2019-05-25,"A",2104
40850,"Library",2019-05-26,"U",1258
40850,"Library",2019-05-27,"U",920
40850,"Library",2019-05-28,"W",3616
40850,"Library",2019-05-29,"W",3618
40850,"Library",2019-05-30,"W",3733
40850,"Library",2019-05-31,"W",3342
40870,"Francisco",2019-05-01,"W",1652
40870,"Francisco",2019-05-02,"W",1717
40870,"Francisco",2019-05-03,"W",1646
40870,"Francisco",2019-05-04,"A",930
40870,"Francisco",2019-05-05,"U",688
40870,"Francisco",2019-05-06,"W",1644
40870,"Francisco",2019-05-07,"W",1793
40870,"Francisco",2019-05-08,"W",1766
40870,"Francisco",2019-05-09,"W",1781
40870,"Francisco",2019-05-10,"W",1733
40870,"Francisco",2019-05-11,"A",886
40870,"Francisco",2019-05-12,"U",543
40870,"Francisco",2019-05-13,"W",1704
40870,"Francisco",2019-05-14,"W",1750
40870,"Francisco",2019-05-15,"W",1776
40870,"Francisco",2019-05-16,"W",1763
40870,"Francisco",2019-05-17,"W",1616
40870,"Francisco",2019-05-18,"A",798
40870,"Francisco",2019-05-19,"U",721
40870,"Francisco",2019-05-20,"W",1688
40870,"Francisco",2019-05-21,"W",1767
40870,"Francisco",2019-05-22,"W",1849
40870,"Francisco",2019-05-23,"W",1853
40870,"Francisco",2019-05-24,"W",1578
40870,"Francisco",2019-05-25,"A",938
40870,"Francisco",2019-05-26,"U",693
40870,"Francisco",2019-05-27,"U",434
40870,"Francisco",2019-05-28,"W",1625
40870,"Francisco",2019-05-29,"W",1791
40870,"Francisco",2019-05-30,"W",1804
40870,"Francisco",2019-05-31,"W",1858
40880,"Thorndale",2019-05-01,"W",3013
40880,"Thorndale",2019-05-02,"W",3061
40880,"Thorndale",2019-05-03,"W",3209
40880,"Thorndale",2019-05-04,"A",1952
40880,"Thorndale",2019-05-05,"U",1615
40880,"Thorndale",2019-05-06,"W",2994
40880,"Thorndale",2019-05-07,"W",3093
40880,"Thorndale",2019-05-08,"W",3124
40880,"Thorndale",2019-05-09,"W",3182
40880,"Thorndale",2019-05-10,"W",3141
40880,"Thorndale",2019-05-11,"A",1808
40880,"Thorndale",2019-05-12,"U",1154
40880,"Thorndale",2019-05-13,"W",2959
40880,"Thorndale",2019-05-14,"W",3004
40880,"Thorndale",2019-05-15,"W",3045
40880,"Thorndale",2019-05-16,"W",2874
40880,"Thorndale",2019-05-17,"W",2939
40880,"Thorndale",2019-05-18,"A",1789
40880,"Thorndale",2019-05-19,"U",1370
40880,"Thorndale",2019-05-20,"W",2938
40880,"Thorndale",2019-05-21,"W",3033
40880,"Thorndale",2019-05-22,"W",3106
40880,"Thorndale",2019-05-23,"W",3157
40880,"Thorndale",2019-05-24,"W",2955
40880,"Thorndale",2019-05-25,"A",1927
40880,"Thorndale",2019-05-26,"U",1579
40880,"Thorndale",2019-05-27,"U",1174
40880,"Thorndale",2019-05-28,"W",2978
40880,"Thorndale",2019-05-29,"W",3071
40880,"Thorndale",2019-05-30,"W",3140
40880,"Thorndale",2019-05-31,"W",3051
40890,"O'Hare Airport",2019-05-01,"W",10755
40890,"O'Hare Airport",2019-05-02,"W",12358
40890,"O'Hare Airport",2019-05-03,"W",13095
40890,"O'Hare Airport",2019-05-04,"A",9014
40890,"O'Hare Airport",2019-05-05,"U",10403
40890,"O'Hare Airport",2019-05-06,"W",11763
40890,"O'Hare Airport",2019-05-07,"W",10657
40890,"O'Hare Airport",2019-05-08,"W",11073
40890,"O'Hare Airport",2019-05-09,"W",12880
40890,"O'Hare Airport",2019-05-10,"W",14114
40890,"O'Hare Airport",2019-05-11,"A",10257
40890,"O'Hare Airport",2019-05-12,"U",11867
40890,"O'Hare Airport",2019-05-13,"W",12682
40890,"O'Hare Airport",2019-05-14,"W",11018
40890,"O'Hare Airport",2019-05-15,"W",11338
40890,"O'Hare Airport",2019-05-16,"W",12894
40890,"O'Hare Airport",2019-05-17,"W",13957
40890,"O'Hare Airport",2019-05-18,"A",9507
40890,"O'Hare Airport",2019-05-19,"U",11032
40890,"O'Hare Airport",2019-05-20,"W",13230
40890,"O'Hare Airport",2019-05-21,"W",11806
40890,"O'Hare Airport",2019-05-22,"W",12022
40890,"O'Hare Airport",2019-05-23,"W",13830
40890,"O'Hare Airport",2019-05-24,"W",14875
40890,"O'Hare Airport",2019-05-25,"A",10427
40890,"O'Hare Airport",2019-05-26,"U",9436
40890,"O'Hare Airport",2019-05-27,"U",11892
40890,"O'Hare Airport",2019-05-28,"W",13677
40890,"O'Hare Airport",2019-05-29,"W",11589
40890,"O'Hare Airport",2019-05-30,"W",12601
40890,"O'Hare Airport",2019-05-31,"W",13436
40900,"Howard",2019-05-01,"W",5350
40900,"Howard",2019-05-02,"W",5362
40900,"Howard",2019-05-03,"W",5566
40900,"Howard",2019-05-04,"A",3757
40900,"Howard",2019-05-05,"U",3063
40900,"Howard",2019-05-06,"W",5240
40900,"Howard",2019-05-07,"W",5438
40900,"Howard",2019-05-08,"W",5419
40900,"Howard",2019-05-09,"W",5509
40900,"Howard",2019-05-10,"W",5521
40900,"Howard",2019-05-11,"A",3609
40900,"Howard",2019-05-12,"U",2795
40900,"Howard",2019-05-13,"W",5130
40900,"Howard",2019-05-14,"W",5260
40900,"Howard",2019-05-15,"W",5447
40900,"Howard",2019-05-16,"W",5296
40900,"Howard",2019-05-17,"W",5239
40900,"Howard",2019-05-18,"A",3488
40900,"Howard",2019-05-19,"U",2647
40900,"Howard",2019-05-20,"W",5162
40900,"Howard",2019-05-21,"W",5356
40900,"Howard",2019-05-22,"W",5545
40900,"Howard",2019-05-23,"W",5507
40900,"Howard",2019-05-24,"W",5169
40900,"Howard",2019-05-25,"A",3609
40900,"Howard",2019-05-26,"U",2949
40900,"Howard",2019-05-27,"U",2433
40900,"Howard",2019-05-28,"W",5124
40900,"Howard",2019-05-29,"W",5416
40900,"Howard",2019-05-30,"W",5357
40900,"Howard",2019-05-31,"W",5567
40910,"63rd-Dan Ryan",2019-05-01,"W",2997
40910,"63rd-Dan Ryan",2019-05-02,"W",2642
40910,"63rd-Dan Ryan",2019-05-03,"W",3220
40910,"63rd-Dan Ryan",2019-05-04,"A",2230
40910,"63rd-Dan Ryan",2019-05-05,"U",1857
40910,"63rd-Dan Ryan",2019-05-06,"W",2949
40910,"63rd-Dan Ryan",2019-05-07,"W",2896
40910,"63rd-Dan Ryan",2019-05-08,"W",3010
40910,"63rd-Dan Ryan",2019-05-09,"W",3031
40910,"63rd-Dan Ryan",2019-05-10,"W",3026
40910,"63rd-Dan Ryan",2019-05-11,"A",2031
40910,"63rd-Dan Ryan",2019-05-12,"U",1591
40910,"63rd-Dan Ryan",2019-05-13,"W",2828
40910,"63rd-Dan Ryan",2019-05-14,"W",3110
40910,"63rd-Dan Ryan",2019-05-15,"W",3068
40910,"63rd-Dan Ryan",2019-05-16,"W",2889
40910,"63rd-Dan Ryan",2019-05-17,"W",3007
40910,"63rd-Dan Ryan",2019-05-18,"A",2083
40910,"63rd-Dan Ryan",2019-05-19,"U",1709
40910,"63rd-Dan Ryan",2019-05-20,"W",2972
40910,"63rd-Dan Ryan",2019-05-21,"W",2887
40910,"63rd-Dan Ryan",2019-05-22,"W",3174
40910,"63rd-Dan Ryan",2019-05-23,"W",3085
40910,"63rd-Dan Ryan",2019-05-24,"W",2980
40910,"63rd-Dan Ryan",2019-05-25,"A",2239
40910,"63rd-Dan Ryan",2019-05-26,"U",1796
40910,"63rd-Dan Ryan",2019-05-27,"U",1581
40910,"63rd-Dan Ryan",2019-05-28,"W",2910
40910,"63rd-Dan Ryan",2019-05-29,"W",3031
40910,"63rd-Dan Ryan",2019-05-30,"W",3025
40910,"63rd-Dan Ryan",2019-05-31,"W",3255
40920,"Pulaski-Forest Park",2019-05-01,"W",1804
40920,"Pulaski-Forest Park",2019-05-02,"W",1639
40920,"Pulaski-Forest Park",2019-05-03,"W",1787
40920,"Pulaski-Forest Park",2019-05-04,"A",1345
40920,"Pulaski-Forest Park",2019-05-05,"U",1202
40920,"Pulaski-Forest Park",2019-05-06,"W",1751
40920,"Pulaski-Forest Park",2019-05-07,"W",1717
40920,"Pulaski-Forest Park",2019-05-08,"W",1768
40920,"Pulaski-Forest Park",2019-05-09,"W",1765
40920,"Pulaski-Forest Park",2019-05-10,"W",1867
40920,"Pulaski-Forest Park",2019-05-11,"A",1313
40920,"Pulaski-Forest Park",2019-05-12,"U",1124
40920,"Pulaski-Forest Park",2019-05-13,"W",1694
40920,"Pulaski-Forest Park",2019-05-14,"W",1821
40920,"Pulaski-Forest Park",2019-05-15,"W",1803
40920,"Pulaski-Forest Park",2019-05-16,"W",1729
40920,"Pulaski-Forest Park",2019-05-17,"W",1678
40920,"Pulaski-Forest Park",2019-05-18,"A",1354
40920,"Pulaski-Forest Park",2019-05-19,"U",1099
40920,"Pulaski-Forest Park",2019-05-20,"W",1707
40920,"Pulaski-Forest Park",2019-05-21,"W",1719
40920,"Pulaski-Forest Park",2019-05-22,"W",1945
40920,"Pulaski-Forest Park",2019-05-23,"W",1867
40920,"Pulaski-Forest Park",2019-05-24,"W",1823
40920,"Pulaski-Forest Park",2019-05-25,"A",1504
40920,"Pulaski-Forest Park",2019-05-26,"U",1222
40920,"Pulaski-Forest Park",2019-05-27,"U",1090
40920,"Pulaski-Forest Park",2019-05-28,"W",1742
40920,"Pulaski-Forest Park",2019-05-29,"W",1733
40920,"Pulaski-Forest Park",2019-05-30,"W",1843
40920,"Pulaski-Forest Park",2019-05-31,"W",1975
40930,"Midway Airport",2019-05-01,"W",8027
40930,"Midway Airport",2019-05-02,"W",8574
40930,"Midway Airport",2019-05-03,"W",8896
40930,"Midway Airport",2019-05-04,"A",4108
40930,"Midway Airport",2019-05-05,"U",3670
40930,"Midway Airport",2019-05-06,"W",8565
40930,"Midway Airport",2019-05-07,"W",8320
40930,"Midway Airport",2019-05-08,"W",8477
40930,"Midway Airport",2019-05-09,"W",8811
40930,"Midway Airport",2019-05-10,"W",9032
40930,"Midway Airport",2019-05-11,"A",4062
40930,"Midway Airport",2019-05-12,"U",3545
40930,"Midway Airport",2019-05-13,"W",8279
40930,"Midway Airport",2019-05-14,"W",8003
40930,"Midway Airport",2019-05-15,"W",8189
40930,"Midway Airport",2019-05-16,"W",8255
40930,"Midway Airport",2019-05-17,"W",8233
40930,"Midway Airport",2019-05-18,"A",4010
40930,"Midway Airport",2019-05-19,"U",4002
40930,"Midway Airport",2019-05-20,"W",8602
40930,"Midway Airport",2019-05-21,"W",8079
40930,"Midway Airport",2019-05-22,"W",8756
40930,"Midway Airport",2019-05-23,"W",8919
40930,"Midway Airport",2019-05-24,"W",8910
40930,"Midway Airport",2019-05-25,"A",4634
40930,"Midway Airport",2019-05-26,"U",3155
40930,"Midway Airport",2019-05-27,"U",3618
40930,"Midway Airport",2019-05-28,"W",8675
40930,"Midway Airport",2019-05-29,"W",8271
40930,"Midway Airport",2019-05-30,"W",8344
40930,"Midway Airport",2019-05-31,"W",8756
40940,"Halsted/63rd",2019-05-01,"W",620
40940,"Halsted/63rd",2019-05-02,"W",545
40940,"Halsted/63rd",2019-05-03,"W",513
40940,"Halsted/63rd",2019-05-04,"A",292
40940,"Halsted/63rd",2019-05-05,"U",245
40940,"Halsted/63rd",2019-05-06,"W",565
40940,"Halsted/63rd",2019-05-07,"W",563
40940,"Halsted/63rd",2019-05-08,"W",563
40940,"Halsted/63rd",2019-05-09,"W",557
40940,"Halsted/63rd",2019-05-10,"W",519
40940,"Halsted/63rd",2019-05-11,"A",318
40940,"Halsted/63rd",2019-05-12,"U",213
40940,"Halsted/63rd",2019-05-13,"W",480
40940,"Halsted/63rd",2019-05-14,"W",543
40940,"Halsted/63rd",2019-05-15,"W",558
40940,"Halsted/63rd",2019-05-16,"W",514
40940,"Halsted/63rd",2019-05-17,"W",487
40940,"Halsted/63rd",2019-05-18,"A",280
40940,"Halsted/63rd",2019-05-19,"U",222
40940,"Halsted/63rd",2019-05-20,"W",524
40940,"Halsted/63rd",2019-05-21,"W",495
40940,"Halsted/63rd",2019-05-22,"W",557
40940,"Halsted/63rd",2019-05-23,"W",501
40940,"Halsted/63rd",2019-05-24,"W",514
40940,"Halsted/63rd",2019-05-25,"A",270
40940,"Halsted/63rd",2019-05-26,"U",199
40940,"Halsted/63rd",2019-05-27,"U",213
40940,"Halsted/63rd",2019-05-28,"W",510
40940,"Halsted/63rd",2019-05-29,"W",550
40940,"Halsted/63rd",2019-05-30,"W",543
40940,"Halsted/63rd",2019-05-31,"W",565
40960,"Pulaski-Orange",2019-05-01,"W",5270
40960,"Pulaski-Orange",2019-05-02,"W",5146
40960,"Pulaski-Orange",2019-05-03,"W",5216
40960,"Pulaski-Orange",2019-05-04,"A",2325
40960,"Pulaski-Orange",2019-05-05,"U",1794
40960,"Pulaski-Orange",2019-05-06,"W",5204
40960,"Pulaski-Orange",2019-05-07,"W",5203
40960,"Pulaski-Orange",2019-05-08,"W",5393
40960,"Pulaski-Orange",2019-05-09,"W",5151
40960,"Pulaski-Orange",2019-05-10,"W",5081
40960,"Pulaski-Orange",2019-05-11,"A",2150
40960,"Pulaski-Orange",2019-05-12,"U",1504
40960,"Pulaski-Orange",2019-05-13,"W",4916
40960,"Pulaski-Orange",2019-05-14,"W",5061
40960,"Pulaski-Orange",2019-05-15,"W",5311
40960,"Pulaski-Orange",2019-05-16,"W",4948
40960,"Pulaski-Orange",2019-05-17,"W",4892
40960,"Pulaski-Orange",2019-05-18,"A",2212
40960,"Pulaski-Orange",2019-05-19,"U",1449
40960,"Pulaski-Orange",2019-05-20,"W",4958
40960,"Pulaski-Orange",2019-05-21,"W",4980
40960,"Pulaski-Orange",2019-05-22,"W",5282
40960,"Pulaski-Orange",2019-05-23,"W",5230
40960,"Pulaski-Orange",2019-05-24,"W",4738
40960,"Pulaski-Orange",2019-05-25,"A",2332
40960,"Pulaski-Orange",2019-05-26,"U",1670
40960,"Pulaski-Orange",2019-05-27,"U",1363
40960,"Pulaski-Orange",2019-05-28,"W",4924
40960,"Pulaski-Orange",2019-05-29,"W",4993
40960,"Pulaski-Orange",2019-05-30,"W",5162
40960,"Pulaski-Orange",2019-05-31,"W",5287
40970,"Cicero-Forest Park",2019-05-01,"W",1357
40970,"Cicero-Forest Park",2019-05-02,"W",1228
40970,"Cicero-Forest Park",2019-05-03,"W",1344
40970,"Cicero-Forest Park",2019-05-04,"A",867
40970,"Cicero-Forest Park",2019-05-05,"U",673
40970,"Cicero-Forest Park",2019-05-06,"W",1161
40970,"Cicero-Forest Park",2019-05-07,"W",1246
40970,"Cicero-Forest Park",2019-05-08,"W",1322
40970,"Cicero-Forest Park",2019-05-09,"W",1336
40970,"Cicero-Forest Park",2019-05-10,"W",1296
40970,"Cicero-Forest Park",2019-05-11,"A",844
40970,"Cicero-Forest Park",2019-05-12,"U",592
40970,"Cicero-Forest Park",2019-05-13,"W",1167
40970,"Cicero-Forest Park",2019-05-14,"W",1287
40970,"Cicero-Forest Park",2019-05-15,"W",1336
40970,"Cicero-Forest Park",2019-05-16,"W",1263
40970,"Cicero-Forest Park",2019-05-17,"W",1252
40970,"Cicero-Forest Park",2019-05-18,"A",924
40970,"Cicero-Forest Park",2019-05-19,"U",691
40970,"Cicero-Forest Park",2019-05-20,"W",1217
40970,"Cicero-Forest Park",2019-05-21,"W",1258
40970,"Cicero-Forest Park",2019-05-22,"W",1376
40970,"Cicero-Forest Park",2019-05-23,"W",1338
40970,"Cicero-Forest Park",2019-05-24,"W",1312
40970,"Cicero-Forest Park",2019-05-25,"A",943
40970,"Cicero-Forest Park",2019-05-26,"U",669
40970,"Cicero-Forest Park",2019-05-27,"U",616
40970,"Cicero-Forest Park",2019-05-28,"W",1228
40970,"Cicero-Forest Park",2019-05-29,"W",1357
40970,"Cicero-Forest Park",2019-05-30,"W",1363
40970,"Cicero-Forest Park",2019-05-31,"W",1458
40980,"Harlem-Forest Park",2019-05-01,"W",1181
40980,"Harlem-Forest Park",2019-05-02,"W",1199
40980,"Harlem-Forest Park",2019-05-03,"W",1267
40980,"Harlem-Forest Park",2019-05-04,"A",583
40980,"Harlem-Forest Park",2019-05-05,"U",369
40980,"Harlem-Forest Park",2019-05-06,"W",1097
40980,"Harlem-Forest Park",2019-05-07,"W",1124
40980,"Harlem-Forest Park",2019-05-08,"W",1169
40980,"Harlem-Forest Park",2019-05-09,"W",1170
40980,"Harlem-Forest Park",2019-05-10,"W",1200
40980,"Harlem-Forest Park",2019-05-11,"A",490
40980,"Harlem-Forest Park",2019-05-12,"U",356
40980,"Harlem-Forest Park",2019-05-13,"W",1089
40980,"Harlem-Forest Park",2019-05-14,"W",1188
40980,"Harlem-Forest Park",2019-05-15,"W",1212
40980,"Harlem-Forest Park",2019-05-16,"W",1192
40980,"Harlem-Forest Park",2019-05-17,"W",1160
40980,"Harlem-Forest Park",2019-05-18,"A",553
40980,"Harlem-Forest Park",2019-05-19,"U",368
40980,"Harlem-Forest Park",2019-05-20,"W",1114
40980,"Harlem-Forest Park",2019-05-21,"W",1137
40980,"Harlem-Forest Park",2019-05-22,"W",1247
40980,"Harlem-Forest Park",2019-05-23,"W",1253
40980,"Harlem-Forest Park",2019-05-24,"W",1113
40980,"Harlem-Forest Park",2019-05-25,"A",607
40980,"Harlem-Forest Park",2019-05-26,"U",388
40980,"Harlem-Forest Park",2019-05-27,"U",293
40980,"Harlem-Forest Park",2019-05-28,"W",1049
40980,"Harlem-Forest Park",2019-05-29,"W",1128
40980,"Harlem-Forest Park",2019-05-30,"W",1274
40980,"Harlem-Forest Park",2019-05-31,"W",1234
40990,"69th",2019-05-01,"W",4576
40990,"69th",2019-05-02,"W",4347
40990,"69th",2019-05-03,"W",4767
40990,"69th",2019-05-04,"A",3461
40990,"69th",2019-05-05,"U",2718
40990,"69th",2019-05-06,"W",4418
40990,"69th",2019-05-07,"W",4532
40990,"69th",2019-05-08,"W",4614
40990,"69th",2019-05-09,"W",4542
40990,"69th",2019-05-10,"W",4748
40990,"69th",2019-05-11,"A",3308
40990,"69th",2019-05-12,"U",2556
40990,"69th",2019-05-13,"W",4347
40990,"69th",2019-05-14,"W",4596
40990,"69th",2019-05-15,"W",4633
40990,"69th",2019-05-16,"W",4495
40990,"69th",2019-05-17,"W",4392
40990,"69th",2019-05-18,"A",3352
40990,"69th",2019-05-19,"U",2514
40990,"69th",2019-05-20,"W",4404
40990,"69th",2019-05-21,"W",4502
40990,"69th",2019-05-22,"W",4702
40990,"69th",2019-05-23,"W",4634
40990,"69th",2019-05-24,"W",4601
40990,"69th",2019-05-25,"A",3468
40990,"69th",2019-05-26,"U",2663
40990,"69th",2019-05-27,"U",2289
40990,"69th",2019-05-28,"W",4455
40990,"69th",2019-05-29,"W",4596
40990,"69th",2019-05-30,"W",4520
40990,"69th",2019-05-31,"W",5085
41000,"Cermak-Chinatown",2019-05-01,"W",3718
41000,"Cermak-Chinatown",2019-05-02,"W",3641
41000,"Cermak-Chinatown",2019-05-03,"W",4641
41000,"Cermak-Chinatown",2019-05-04,"A",4904
41000,"Cermak-Chinatown",2019-05-05,"U",3913
41000,"Cermak-Chinatown",2019-05-06,"W",4041
41000,"Cermak-Chinatown",2019-05-07,"W",3769
41000,"Cermak-Chinatown",2019-05-08,"W",4097
41000,"Cermak-Chinatown",2019-05-09,"W",4313
41000,"Cermak-Chinatown",2019-05-10,"W",5372
41000,"Cermak-Chinatown",2019-05-11,"A",5086
41000,"Cermak-Chinatown",2019-05-12,"U",3942
41000,"Cermak-Chinatown",2019-05-13,"W",4563
41000,"Cermak-Chinatown",2019-05-14,"W",4040
41000,"Cermak-Chinatown",2019-05-15,"W",4080
41000,"Cermak-Chinatown",2019-05-16,"W",3962
41000,"Cermak-Chinatown",2019-05-17,"W",4284
41000,"Cermak-Chinatown",2019-05-18,"A",4152
41000,"Cermak-Chinatown",2019-05-19,"U",3328
41000,"Cermak-Chinatown",2019-05-20,"W",4511
41000,"Cermak-Chinatown",2019-05-21,"W",4086
41000,"Cermak-Chinatown",2019-05-22,"W",4312
41000,"Cermak-Chinatown",2019-05-23,"W",4547
41000,"Cermak-Chinatown",2019-05-24,"W",4494
41000,"Cermak-Chinatown",2019-05-25,"A",4742
41000,"Cermak-Chinatown",2019-05-26,"U",4228
41000,"Cermak-Chinatown",2019-05-27,"U",2813
41000,"Cermak-Chinatown",2019-05-28,"W",3593
41000,"Cermak-Chinatown",2019-05-29,"W",3848
41000,"Cermak-Chinatown",2019-05-30,"W",4365
41000,"Cermak-Chinatown",2019-05-31,"W",4794
41010,"Rockwell",2019-05-01,"W",1934
41010,"Rockwell",2019-05-02,"W",1857
41010,"Rockwell",2019-05-03,"W",1778
41010,"Rockwell",2019-05-04,"A",882
41010,"Rockwell",2019-05-05,"U",692
41010,"Rockwell",2019-05-06,"W",1855
41010,"Rockwell",2019-05-07,"W",1907
41010,"Rockwell",2019-05-08,"W",1910
41010,"Rockwell",2019-05-09,"W",1912
41010,"Rockwell",2019-05-10,"W",1881
41010,"Rockwell",2019-05-11,"A",819
41010,"Rockwell",2019-05-12,"U",647
41010,"Rockwell",2019-05-13,"W",1832
41010,"Rockwell",2019-05-14,"W",1904
41010,"Rockwell",2019-05-15,"W",1973
41010,"Rockwell",2019-05-16,"W",1932
41010,"Rockwell",2019-05-17,"W",1809
41010,"Rockwell",2019-05-18,"A",803
41010,"Rockwell",2019-05-19,"U",639
41010,"Rockwell",2019-05-20,"W",1888
41010,"Rockwell",2019-05-21,"W",1947
41010,"Rockwell",2019-05-22,"W",1946
41010,"Rockwell",2019-05-23,"W",1958
41010,"Rockwell",2019-05-24,"W",1707
41010,"Rockwell",2019-05-25,"A",917
41010,"Rockwell",2019-05-26,"U",675
41010,"Rockwell",2019-05-27,"U",445
41010,"Rockwell",2019-05-28,"W",1813
41010,"Rockwell",2019-05-29,"W",1917
41010,"Rockwell",2019-05-30,"W",1922
41010,"Rockwell",2019-05-31,"W",1849
41020,"Logan Square",2019-05-01,"W",7586
41020,"Logan Square",2019-05-02,"W",7855
41020,"Logan Square",2019-05-03,"W",7756
41020,"Logan Square",2019-05-04,"A",3898
41020,"Logan Square",2019-05-05,"U",2923
41020,"Logan Square",2019-05-06,"W",7420
41020,"Logan Square",2019-05-07,"W",7645
41020,"Logan Square",2019-05-08,"W",7818
41020,"Logan Square",2019-05-09,"W",7722
41020,"Logan Square",2019-05-10,"W",7683
41020,"Logan Square",2019-05-11,"A",4055
41020,"Logan Square",2019-05-12,"U",3059
41020,"Logan Square",2019-05-13,"W",7326
41020,"Logan Square",2019-05-14,"W",7481
41020,"Logan Square",2019-05-15,"W",7549
41020,"Logan Square",2019-05-16,"W",7618
41020,"Logan Square",2019-05-17,"W",7586
41020,"Logan Square",2019-05-18,"A",4040
41020,"Logan Square",2019-05-19,"U",3124
41020,"Logan Square",2019-05-20,"W",7299
41020,"Logan Square",2019-05-21,"W",7440
41020,"Logan Square",2019-05-22,"W",7553
41020,"Logan Square",2019-05-23,"W",7693
41020,"Logan Square",2019-05-24,"W",7160
41020,"Logan Square",2019-05-25,"A",3993
41020,"Logan Square",2019-05-26,"U",3156
41020,"Logan Square",2019-05-27,"U",2441
41020,"Logan Square",2019-05-28,"W",7144
41020,"Logan Square",2019-05-29,"W",7413
41020,"Logan Square",2019-05-30,"W",7620
41020,"Logan Square",2019-05-31,"W",7831
41030,"Polk",2019-05-01,"W",3104
41030,"Polk",2019-05-02,"W",3122
41030,"Polk",2019-05-03,"W",2990
41030,"Polk",2019-05-04,"A",720
41030,"Polk",2019-05-05,"U",512
41030,"Polk",2019-05-06,"W",3203
41030,"Polk",2019-05-07,"W",3347
41030,"Polk",2019-05-08,"W",3357
41030,"Polk",2019-05-09,"W",3180
41030,"Polk",2019-05-10,"W",2844
41030,"Polk",2019-05-11,"A",643
41030,"Polk",2019-05-12,"U",425
41030,"Polk",2019-05-13,"W",2981
41030,"Polk",2019-05-14,"W",3102
41030,"Polk",2019-05-15,"W",3180
41030,"Polk",2019-05-16,"W",3013
41030,"Polk",2019-05-17,"W",2751
41030,"Polk",2019-05-18,"A",677
41030,"Polk",2019-05-19,"U",488
41030,"Polk",2019-05-20,"W",3013
41030,"Polk",2019-05-21,"W",3066
41030,"Polk",2019-05-22,"W",3131
41030,"Polk",2019-05-23,"W",3086
41030,"Polk",2019-05-24,"W",2728
41030,"Polk",2019-05-25,"A",635
41030,"Polk",2019-05-26,"U",457
41030,"Polk",2019-05-27,"U",477
41030,"Polk",2019-05-28,"W",2978
41030,"Polk",2019-05-29,"W",3080
41030,"Polk",2019-05-30,"W",3177
41030,"Polk",2019-05-31,"W",2917
41040,"Kedzie-Cermak",2019-05-01,"W",1048
41040,"Kedzie-Cermak",2019-05-02,"W",981
41040,"Kedzie-Cermak",2019-05-03,"W",1074
41040,"Kedzie-Cermak",2019-05-04,"A",643
41040,"Kedzie-Cermak",2019-05-05,"U",512
41040,"Kedzie-Cermak",2019-05-06,"W",1067
41040,"Kedzie-Cermak",2019-05-07,"W",1057
41040,"Kedzie-Cermak",2019-05-08,"W",1060
41040,"Kedzie-Cermak",2019-05-09,"W",1089
41040,"Kedzie-Cermak",2019-05-10,"W",1013
41040,"Kedzie-Cermak",2019-05-11,"A",563
41040,"Kedzie-Cermak",2019-05-12,"U",447
41040,"Kedzie-Cermak",2019-05-13,"W",951
41040,"Kedzie-Cermak",2019-05-14,"W",1059
41040,"Kedzie-Cermak",2019-05-15,"W",1103
41040,"Kedzie-Cermak",2019-05-16,"W",1027
41040,"Kedzie-Cermak",2019-05-17,"W",1047
41040,"Kedzie-Cermak",2019-05-18,"A",619
41040,"Kedzie-Cermak",2019-05-19,"U",453
41040,"Kedzie-Cermak",2019-05-20,"W",1058
41040,"Kedzie-Cermak",2019-05-21,"W",999
41040,"Kedzie-Cermak",2019-05-22,"W",1112
41040,"Kedzie-Cermak",2019-05-23,"W",1112
41040,"Kedzie-Cermak",2019-05-24,"W",1019
41040,"Kedzie-Cermak",2019-05-25,"A",716
41040,"Kedzie-Cermak",2019-05-26,"U",514
41040,"Kedzie-Cermak",2019-05-27,"U",489
41040,"Kedzie-Cermak",2019-05-28,"W",1038
41040,"Kedzie-Cermak",2019-05-29,"W",1041
41040,"Kedzie-Cermak",2019-05-30,"W",1107
41040,"Kedzie-Cermak",2019-05-31,"W",1067
41050,"Linden",2019-05-01,"W",862
41050,"Linden",2019-05-02,"W",877
41050,"Linden",2019-05-03,"W",1447
41050,"Linden",2019-05-04,"A",732
41050,"Linden",2019-05-05,"U",598
41050,"Linden",2019-05-06,"W",997
41050,"Linden",2019-05-07,"W",1046
41050,"Linden",2019-05-08,"W",1058
41050,"Linden",2019-05-09,"W",1080
41050,"Linden",2019-05-10,"W",1223
41050,"Linden",2019-05-11,"A",661
41050,"Linden",2019-05-12,"U",524
41050,"Linden",2019-05-13,"W",907
41050,"Linden",2019-05-14,"W",903
41050,"Linden",2019-05-15,"W",948
41050,"Linden",2019-05-16,"W",919
41050,"Linden",2019-05-17,"W",911
41050,"Linden",2019-05-18,"A",425
41050,"Linden",2019-05-19,"U",317
41050,"Linden",2019-05-20,"W",1042
41050,"Linden",2019-05-21,"W",1103
41050,"Linden",2019-05-22,"W",1462
41050,"Linden",2019-05-23,"W",1475
41050,"Linden",2019-05-24,"W",1340
41050,"Linden",2019-05-25,"A",938
41050,"Linden",2019-05-26,"U",845
41050,"Linden",2019-05-27,"U",325
41050,"Linden",2019-05-28,"W",926
41050,"Linden",2019-05-29,"W",962
41050,"Linden",2019-05-30,"W",1004
41050,"Linden",2019-05-31,"W",1084
41060,"Ashland-Orange",2019-05-01,"W",1643
41060,"Ashland-Orange",2019-05-02,"W",1550
41060,"Ashland-Orange",2019-05-03,"W",1693
